,Age,Name,Yomi,StateData,RecommendData,Kubun,VotesCount,BtnParty,CountData,PositionData,CareerData,Bg1,Bg2,Bg3,Bg4,Bg5,Bg6,Bg7,Bg8,Bg9,Bg10,Bg11,Bg12,Bg13,Bg14,Bg15
824,46,大野敬太郎,おおの　けいたろう,前,［公］,香川３区,76281,自民党,2,党選対委員,党選対委員・外交副部会長［歴］会社員▽防衛庁長官秘書官▽東工大院,1. 賛成,1. 賛成,1. 評価する,非該当,1. 評価する,2. 負担増は耐えられないので給付水準が下がるのはやむをえない,1. 必要だ,無回答,1. 見直すべきだ,1. 見直すべきだ,1. 賛成,非該当,1. 必要だ,非該当,非該当
825,54,高田　良徳,たかた　よしのり,新,,香川３区,25899,社民党,0,党県幹事長,党県幹事長・自治体議員団全国会議議長［歴］県議▽高松高専３年修了,2. 反対,2. 反対,2. 評価しない,1. 導入すべきだ,2. 評価しない,1. 国民の負担を増やしても給付を維持すべきだ,2. 必要でない,2. 参拝すべきでない,2. 見直すべきでない,2. 見直すべきでない,1. 賛成,2. 引き受けたくない,2. 必要でない,2. 反対,2. 反対
826,62,土岐　一郎,とき　いちろう,新,,香川３区,9688,共産党,0,党地区委員長,党西讃地区委員長［歴］党西讃地区委員・県委員・県書記長▽香川大,2. 反対,2. 反対,2. 評価しない,非該当,2. 評価しない,非該当,2. 必要でない,2. 参拝すべきでない,2. 見直すべきでない,2. 見直すべきでない,1. 賛成,2. 引き受けたくない,2. 必要でない,2. 反対,2. 反対
827,45,後藤田正純,ごとうだ　まさずみ,前,［公］,徳島１区,92166,自民党,6,［元］副内閣相,党規制改革推進委員長［歴］商社員▽内閣政務官▽副内閣相▽慶大,1. 賛成,1. 賛成,1. 評価する,2. 導入すべきでない,1. 評価する,1. 国民の負担を増やしても給付を維持すべきだ,1. 必要だ,2. 参拝すべきでない,2. 見直すべきでない,2. 見直すべきでない,1. 賛成,2. 引き受けたくない,1. 必要だ,1. 賛成,1. 賛成
828,48,仁木　博文,にき　ひろぶみ,元,,徳島１区,69188,民主党,1,党県副代表,党県副代表▽医師［歴］徳島大学病院医師▽厚労委員▽予算委員▽徳島大,2. 反対,2. 反対,2. 評価しない,1. 導入すべきだ,2. 評価しない,1. 国民の負担を増やしても給付を維持すべきだ,2. 必要でない,2. 参拝すべきでない,2. 見直すべきでない,2. 見直すべきでない,1. 賛成,2. 引き受けたくない,2. 必要でない,2. 反対,2. 反対
829,66,古田　元則,ふるた　もとのり,新,,徳島１区,15776,共産党,0,党県書記長,党県書記長［歴］小学校教諭▽党徳島地区委員長・県副委員長▽徳島大,2. 反対,2. 反対,2. 評価しない,1. 導入すべきだ,2. 評価しない,非該当,2. 必要でない,2. 参拝すべきでない,2. 見直すべきでない,2. 見直すべきでない,2. 反対,非該当,2. 必要でない,2. 反対,2. 反対
830,64,山口　俊一,やまぐち　しゅんいち,前,［公］,徳島２区,85979,自民党,9,沖縄・北方相,沖縄・北方相▽科学技術相［歴］県議▽党総務会長代理▽副財務相▽青学大,1. 賛成,1. 賛成,1. 評価する,1. 導入すべきだ,1. 評価する,1. 国民の負担を増やしても給付を維持すべきだ,1. 必要だ,1. 問題ない,1. 見直すべきだ,2. 見直すべきでない,1. 賛成,2. 引き受けたくない,1. 必要だ,1. 賛成,1. 賛成
831,51,久保　孝之,くぼ　たかゆき,新,,徳島２区,29996,共産党,0,党県常任委員,党県常任委員・徳島地区委員長［歴］民青同盟県委員長▽党県書記長▽徳島大,2. 反対,2. 反対,2. 評価しない,1. 導入すべきだ,2. 評価しない,無回答,2. 必要でない,2. 参拝すべきでない,2. 見直すべきでない,2. 見直すべきでない,2. 反対,無回答,2. 必要でない,2. 反対,2. 反対
832,64,塩崎　恭久,しおざき　やすひさ,前,［公］,愛媛１区,99900,自民党,7,厚労相,厚労相［歴］日銀職員▽参院議員▽大蔵政務次官▽副外相▽官房長官▽東大,1. 賛成,1. 賛成,1. 評価する,1. 導入すべきだ,1. 評価する,非該当,1. 必要だ,1. 問題ない,2. 見直すべきでない,2. 見直すべきでない,1. 賛成,非該当,1. 必要だ,非該当,1. 賛成
833,54,永江　孝子,ながえ　たかこ,元,,愛媛１区,74508,民主党,1,党県代表,党県代表［歴］南海放送アナウンサー・報道技術本部局次長▽神戸大,2. 反対,2. 反対,非該当,1. 導入すべきだ,2. 評価しない,1. 国民の負担を増やしても給付を維持すべきだ,無回答,2. 参拝すべきでない,2. 見直すべきでない,2. 見直すべきでない,1. 賛成,無回答,2. 必要でない,2. 反対,2. 反対
834,47,田中　克彦,たなか　かつひこ,新,,愛媛１区,11975,共産党,0,党地区委員長,党地区委員長［歴］運輸省職員▽党県書記長▽徳島・海南高,2. 反対,2. 反対,2. 評価しない,無回答,2. 評価しない,無回答,2. 必要でない,2. 参拝すべきでない,2. 見直すべきでない,2. 見直すべきでない,1. 賛成,無回答,2. 必要でない,2. 反対,2. 反対
835,62,村上誠一郎,むらかみ　せいいちろう,前,［公］,愛媛２区,57168,自民党,10,［元］行革担当相,［元］行革担当相［歴］衆院議員秘書▽大蔵政務次官▽副財務相▽東大,非該当,2. 反対,2. 評価しない,非該当,2. 評価しない,2. 負担増は耐えられないので給付水準が下がるのはやむをえない,非該当,2. 参拝すべきでない,2. 見直すべきでない,1. 見直すべきだ,1. 賛成,無回答,2. 必要でない,1. 賛成,2. 反対
836,41,西岡　　新,にしおか　あらた,前,,愛媛２区,30277,無所属,1,会社役員,給食設備会社役員［歴］衆院議員秘書▽経産委理事▽明大院中退,1. 賛成,1. 賛成,1. 評価する,1. 導入すべきだ,1. 評価する,無回答,無回答,1. 問題ない,無回答,無回答,2. 反対,無回答,1. 必要だ,1. 賛成,1. 賛成
837,64,横山　博幸,よこやま　ひろゆき,新,,愛媛２区,22677,維新の党,1,［元］県議,［元］県議［歴］松山市議▽民主党県幹事長▽みんなの党県会長▽松山商大,2. 反対,1. 賛成,1. 評価する,1. 導入すべきだ,2. 評価しない,2. 負担増は耐えられないので給付水準が下がるのはやむをえない,2. 必要でない,1. 問題ない,1. 見直すべきだ,1. 見直すべきだ,1. 賛成,1. 引き受けてもいい,1. 必要だ,1. 賛成,2. 反対
838,62,植木　正勝,うえき　まさかつ,新,,愛媛２区,8912,共産党,0,党県常任委員,党県常任委員［歴］日用雑貨販売業▽党地区委員長▽高知大,2. 反対,2. 反対,2. 評価しない,無回答,2. 評価しない,無回答,2. 必要でない,2. 参拝すべきでない,2. 見直すべきでない,2. 見直すべきでない,1. 賛成,2. 引き受けたくない,2. 必要でない,2. 反対,2. 反対
839,58,白石　　徹,しらいし　とおる,前,［公］,愛媛３区,64929,自民党,2,［元］ＪＣ副会頭,［元］日本青年会議所副会頭▽新居浜市物産協会長［歴］会社社長▽県議▽早大,1. 賛成,非該当,1. 評価する,1. 導入すべきだ,1. 評価する,1. 国民の負担を増やしても給付を維持すべきだ,1. 必要だ,1. 問題ない,2. 見直すべきでない,2. 見直すべきでない,2. 反対,1. 引き受けてもいい,1. 必要だ,1. 賛成,2. 反対
840,51,白石　洋一,しらいし　よういち,元,,愛媛３区,52603,民主党,1,党県副代表,党県副代表［歴］長銀シカゴ支店長代理▽監査法人ディレクター▽東大,2. 反対,2. 反対,無回答,無回答,2. 評価しない,無回答,無回答,2. 参拝すべきでない,2. 見直すべきでない,2. 見直すべきでない,1. 賛成,無回答,無回答,1. 賛成,2. 反対
841,64,一色　一正,いっしき　かずまさ,新,,愛媛３区,8176,共産党,0,党地区委員長,党地区委員長［歴］家裁事務官▽ダイハツ工業社員▽西条市議▽神戸大中退,2. 反対,2. 反対,2. 評価しない,無回答,2. 評価しない,無回答,2. 必要でない,2. 参拝すべきでない,2. 見直すべきでない,2. 見直すべきでない,1. 賛成,2. 引き受けたくない,2. 必要でない,2. 反対,2. 反対
842,67,山本　公一,やまもと　こういち,前,［公］,愛媛４区,66954,自民党,8,［元］副総務相,［元］副総務相［歴］会社社長▽県議▽環境政務次官▽党副幹事長▽慶大,1. 賛成,1. 賛成,1. 評価する,1. 導入すべきだ,1. 評価する,無回答,1. 必要だ,1. 問題ない,無回答,無回答,1. 賛成,無回答,1. 必要だ,2. 反対,1. 賛成
843,49,桜内　文城,さくらうち　ふみき,前,,愛媛４区,47637,次世代の党,1,公認会計士,公認会計士▽党政調会長［歴］財務省職員▽新潟大准教授▽参院議員▽東大,1. 賛成,1. 賛成,1. 評価する,2. 導入すべきでない,1. 評価する,2. 負担増は耐えられないので給付水準が下がるのはやむをえない,1. 必要だ,1. 問題ない,1. 見直すべきだ,1. 見直すべきだ,2. 反対,1. 引き受けてもいい,1. 必要だ,1. 賛成,2. 反対
844,33,森　　夏枝,もり　なつえ,新,,愛媛４区,20222,維新の党,0,党県代表代行,党県代表代行▽太極拳指導員［歴］県青年国際交流機構会長▽鹿屋体大,1. 賛成,2. 反対,1. 評価する,2. 導入すべきでない,2. 評価しない,2. 負担増は耐えられないので給付水準が下がるのはやむをえない,2. 必要でない,2. 参拝すべきでない,2. 見直すべきでない,2. 見直すべきでない,1. 賛成,1. 引き受けてもいい,2. 必要でない,2. 反対,1. 賛成
845,57,西井　直人,にし　い　なお　ひと,新,,愛媛４区,7285,共産党,0,党地区委員長,党地区委員長・県常任委員［歴］党中予地区副委員長▽愛媛大,2. 反対,2. 反対,2. 評価しない,無回答,2. 評価しない,無回答,2. 必要でない,2. 参拝すべきでない,2. 見直すべきでない,2. 見直すべきでない,1. 賛成,2. 引き受けたくない,2. 必要でない,2. 反対,2. 反対
846,57,中谷　　元,なかたに　げん,前,,高知１区,78279,自民党,9,［元］防衛庁長官,［元］防衛庁長官▽党県会長・党幹事長特別補佐［歴］自衛官▽党副幹事長▽防大,1. 賛成,1. 賛成,1. 評価する,1. 導入すべきだ,1. 評価する,2. 負担増は耐えられないので給付水準が下がるのはやむをえない,無回答,1. 問題ない,2. 見直すべきでない,2. 見直すべきでない,1. 賛成,1. 引き受けてもいい,1. 必要だ,1. 賛成,2. 反対
847,34,大石　　宗,おおいし　しゅう,新,,高知１区,38237,民主党,0,［元］県議,［元］県議▽党県幹事長［歴］神戸製鋼所社員▽衆院議員秘書▽党県副代表▽日大,1. 賛成,1. 賛成,1. 評価する,1. 導入すべきだ,2. 評価しない,1. 国民の負担を増やしても給付を維持すべきだ,2. 必要でない,1. 問題ない,2. 見直すべきでない,2. 見直すべきでない,1. 賛成,1. 引き受けてもいい,1. 必要だ,2. 反対,1. 賛成
848,55,春名　直章,はるな　なおあき,元,,高知１区,30694,共産党,2,党県書記長,党中央委員・県書記長［歴］全学連中央執行委員▽民青同盟県委員長▽高知大,2. 反対,2. 反対,2. 評価しない,非該当,2. 評価しない,非該当,2. 必要でない,2. 参拝すべきでない,2. 見直すべきでない,2. 見直すべきでない,1. 賛成,非該当,2. 必要でない,2. 反対,2. 反対
849,52,藤島　利久,ふじしま　としひさ,新,,高知１区,3505,無所属,0,自営業,ネットテレビ局代表［歴］衆院議員秘書▽さきがけ高知総務局長▽東海大中退,2. 反対,2. 反対,2. 評価しない,1. 導入すべきだ,2. 評価しない,無回答,2. 必要でない,2. 参拝すべきでない,2. 見直すべきでない,2. 見直すべきでない,1. 賛成,無回答,2. 必要でない,1. 賛成,2. 反対
850,62,山本　有二,やまもと　ゆうじ,前,［公］,高知２区,83764,自民党,9,［元］金融担当相,［元］金融担当相▽党農林水産業・地域活力創造本部長▽弁護士［歴］県議▽早大,2. 反対,1. 賛成,1. 評価する,1. 導入すべきだ,1. 評価する,1. 国民の負担を増やしても給付を維持すべきだ,1. 必要だ,1. 問題ない,1. 見直すべきだ,1. 見直すべきだ,1. 賛成,1. 引き受けてもいい,1. 必要だ,1. 賛成,1. 賛成
851,56,武内　則男,たけうち　のりお,新,,高知２区,42562,民主党,0,［元］参院議員,［元］参院議員［歴］高知市職員▽市議▽参院厚労委員長▽党県代表▽高知工高,2. 反対,2. 反対,1. 評価する,1. 導入すべきだ,2. 評価しない,1. 国民の負担を増やしても給付を維持すべきだ,2. 必要でない,2. 参拝すべきでない,2. 見直すべきでない,2. 見直すべきでない,1. 賛成,無回答,2. 必要でない,2. 反対,2. 反対
852,55,谷崎　治之,たにざき　はるゆき,新,,高知２区,29913,共産党,0,党地区委員長,党県常任委員・高吾地区委員長［歴］党高知地区常任委員▽高知大,2. 反対,2. 反対,2. 評価しない,無回答,2. 評価しない,無回答,2. 必要でない,2. 参拝すべきでない,2. 見直すべきでない,2. 見直すべきでない,1. 賛成,無回答,2. 必要でない,2. 反対,2. 反対
853,52,井上　貴博,いのうえ　たかひろ,前,,福岡１区,59712,自民党,2,［元］県議,［元］県議▽会社会長［歴］福岡青年会議所理事長▽自民党県青年局長▽独協大,1. 賛成,1. 賛成,1. 評価する,1. 導入すべきだ,1. 評価する,無回答,1. 必要だ,1. 問題ない,1. 見直すべきだ,1. 見直すべきだ,1. 賛成,無回答,1. 必要だ,1. 賛成,1. 賛成
